DGREM_Mean,SegSites,Grantham_mean_Position,Grantham_sd_Position,Grantham_sk_Position,Grantham_ku_Position
-0.16713913043478262,97,286399.49707602337,583485.9242132567,3.60853307004689,20.97955949634439
-0.0025608695652173915,169,1133618.245614035,956733.8388916109,1.4549055388326062,5.163179783997319
-0.2166869565217391,44,89220.51461988305,342937.7133246373,7.407730672119392,69.92115158761754
0.0667608695652174,171,1585425.5789473683,970907.1654520461,1.0992489659503673,4.525161444914754
-0.11819130434782607,148,655880.9239766082,737510.5606648618,1.5968721450878285,5.733728065336097
0.12852608695652173,171,1819294.1228070175,900612.4787084458,0.9547140282247972,4.311219682208603
-0.09222608695652172,167,843591.2807017544,832698.8765605323,1.461572454415652,5.323531869635309
-0.23853913043478264,24,24694.245614035088,102367.4398974974,6.157127810103995,47.91953283026957
0.0591086956521739,170,1595622.1695906434,1018251.9877574625,1.0929921692182034,4.242390150741703
-0.13200000000000003,126,405113.3976608187,717466.6846108502,3.024445171781464,12.820919758192641
0.1406695652173913,171,1798186.6666666667,996232.9311672165,1.10740817390999,4.199332114790436
-0.036073913043478255,161,683726.6198830409,819775.902406013,2.302111868198865,9.670389481796864
-0.09970869565217391,154,677995.052631579,838810.6690154477,2.2766002853284877,9.185897413100358
0.15261304347826088,170,1718647.865497076,999295.3258002179,1.0474936898987286,4.308268163478299
-0.014995652173913045,167,1141217.0058479533,904861.5806768002,1.2482690600551871,4.75840407161123
-0.06271739130434782,157,653017.7602339181,746176.1453681682,2.163308894946431,8.971240473582395
0.12026521739130437,170,1543368.216374269,1092033.2376526739,1.2806762118326784,4.209595752231175
-0.02464782608695652,167,1181907.3684210526,979193.4018394991,1.4032238576887455,5.0777695038817665
-0.008047826086956521,169,1179987.187134503,845719.1228498007,0.9609558620940991,3.4744836938897947
-0.03416521739130435,165,901897.9766081871,909688.9870663238,1.7045672548088953,5.850085080866486
0.12178260869565215,171,1728077.105263158,937191.0161604142,0.48982450928863425,2.9816679383515146
-0.09910434782608693,142,650445.0292397661,848481.1575573935,1.9415057762691967,7.238257374804235
0.0391695652173913,170,1201473.6315789474,900984.727666683,1.2232512905691724,4.9729759142490275
-0.05458695652173912,169,1009588.1812865497,854470.4621058862,1.3371634254296125,5.070124753319979
-0.12700434782608697,140,541143.1637426901,673531.779039222,2.1386048891164497,8.651057572112496
0.07501304347826085,170,1639947.5614035088,1082081.9650834356,1.201850453366451,4.660681747791156
0.06145217391304349,171,1616248.1461988303,976825.5032947598,1.0299547160537261,4.34584846064064
-0.07988260869565218,168,832358.2631578947,853757.1372941539,1.8320360144388579,7.483728471872683
0.04987826086956522,170,1543282.2280701755,1060374.843762056,1.2509989656828229,4.7450169500655415
-0.015426086956521742,167,1171316.812865497,956823.045502842,1.385910993452074,4.973266715044412
0.10999999999999999,170,1675396.6608187135,1087683.9648018852,1.076208895892316,3.9481813331060356
0.15556956521739135,171,1817409.2573099416,954164.5807501315,0.7319676883191767,3.3755520757142587
-0.0327782608695652,167,1111296.567251462,930211.4570295324,1.5611862507683627,5.772861046517034
0.10864347826086958,170,1697769.678362573,1087835.5026734795,1.0330563654824516,3.8531443819542024
-0.13305652173913043,126,407434.3274853801,718420.9617831162,3.005419669667496,12.715708848691266
-0.17834782608695657,121,312772.5321637427,597764.4626757388,4.171047260015918,24.47120081580254
-0.024956521739130436,164,838380.298245614,873943.4499459881,1.6671162874525496,5.892057035290759
0.06884347826086958,170,1359593.461988304,1031583.1921437103,1.2616704464882258,4.244166078502837
0.003208695652173913,162,793336.5497076024,965599.1852087446,2.2473093825115336,8.617015261556901
-0.031391304347826096,167,1040774.9707602339,952908.4244064164,1.6460718483976116,6.20607663192267
0.11391304347826088,171,1796271.076023392,959050.5098521943,1.004566450409046,4.205648070554511
-0.2167608695652174,43,89152.45614035087,342954.2578084225,7.407218730878405,69.91355129359006
0.09100434782608692,170,1569680.5029239766,1043367.9649964845,1.2528513700102484,4.780126229369512
0.04623478260869564,170,1414139.4561403508,903577.5693041161,0.9312797135566624,4.227474694253622
0.08711304347826088,171,1671712.292397661,1099035.6013025742,1.2707078374190077,4.687473744441191
0.12394782608695656,171,1921798.2690058479,901485.9916508212,1.041399402359119,4.005968608487204
-0.2116913043478261,67,134882.80701754385,335460.6195585061,3.7547846708523833,18.61084415659598
-0.13542608695652172,136,495797.134502924,625837.6465205164,2.0665566401432676,8.664812581244844
-0.009652173913043478,169,1196154.0233918128,812483.5452634395,1.0830633398922964,4.856870658620514
-0.09286956521739129,151,577710.052631579,762947.0213151526,2.875363718248098,15.122358969104232
-0.15668695652173914,116,299443.01169590646,660770.2110900935,3.824677783101118,19.319011073841914
-0.01165652173913043,169,1193575.0,867164.732694486,0.9846191281921267,3.5392789599781493
0.11570000000000001,170,1696522.2222222222,1089731.1589724806,1.0269797208777647,3.8079150930795858
0.12772173913043477,170,1532433.4795321638,1105675.5324681455,1.1518420676379075,4.201425930733906
-0.033239130434782604,167,1114957.1461988303,946480.0869402221,1.486867075770842,5.416902305473132
-0.031486956521739135,166,893300.0467836257,874402.6954072344,1.9298823823574216,7.366123407383225
0.14465217391304352,171,1802450.6725146198,1035664.125564338,1.018992313102656,3.809352685095867
0.11183043478260869,170,1500469.3274853802,1092368.012166743,1.2516959945762829,4.160902358354291
-0.20444782608695652,67,119692.60818713451,325938.54842439014,4.662942627763606,29.202814444520634
0.1073782608695652,170,1592155.0643274854,1143702.2595734661,1.1862433424082324,3.907236182388823
0.021591304347826083,171,1557098.4970760234,1104650.2390385119,1.0119829347201528,3.7550893629164093
0.09422608695652172,171,1580329.403508772,909830.891081347,1.0812526051359004,4.513499403868279
0.11801739130434787,170,1552679.9941520467,1127449.8049834978,1.2774922872233694,4.432024279791204
-0.07605652173913044,169,914399.514619883,819325.4418448446,1.2797927751086213,4.913717264718961
0.06079565217391303,170,1591732.4385964912,1067552.4530399502,1.1254626877178133,4.134851839075871
-0.013752173913043477,169,1081553.4502923978,844129.2095573867,0.9873976555646884,3.83609414576649
0.031865217391304344,169,1341806.0,901331.0512280877,1.1004062457599673,4.755395713835842
0.12681739130434783,171,1821012.1754385964,898495.1590863183,0.9224592990970688,4.316992341662733
0.010582608695652173,169,1229929.4210526317,782999.9225738485,0.6937264199526045,3.215853959877994
-0.05117391304347825,167,988392.052631579,917500.162753803,1.4591397873864567,5.357604844853119
-0.040873913043478254,161,698004.9005847953,872367.6959613868,2.412035071468234,9.977899260731173
0.14118260869565216,170,1709717.1461988303,1046474.5035273954,1.0070042681722453,4.015678996457649
-0.014334782608695652,170,1247959.3391812865,961753.9543323608,1.4028003495530055,5.187438937657179
0.07278260869565217,170,1351169.9941520467,1031432.4104778548,1.288101425734518,4.368887701531314
-0.15634347826086956,101,209991.59064327486,438459.9259554268,3.827081481711223,21.605604397699377
0.15045652173913043,171,1771167.49122807,949427.9726471025,1.0198843379630291,4.239854150483487
-0.04687826086956521,167,1037695.3859649122,1004812.7619823272,1.627588958380718,5.633782367143835
-0.16395652173913042,99,208639.19883040935,395525.0206414388,2.9234097333461766,12.800592597914074
-0.156804347826087,98,199989.91812865497,367511.1799811688,2.7545632613024718,12.458694807329952
0.15726521739130436,171,1839989.432748538,1021286.1947083086,1.1015204579495577,4.448762644604416
0.002539130434782607,166,1008450.6081871345,842280.167121968,1.3143221364255175,5.498515953988159
-0.09000434782608696,158,756159.6081871345,869499.7398482665,2.1219958830535064,8.623781634350648
0.09050869565217391,171,1537411.1754385964,925193.8138547532,1.0230491481180128,4.152985523356567
-0.0716608695652174,169,869529.7368421053,890640.8396647699,1.8537901152642535,7.307377752206059
0.07025652173913044,171,1595695.0935672515,983789.1940670058,1.0307235897200169,4.290071700351199
0.10867826086956522,171,1780408.081871345,929178.9584875167,0.8562679418308561,3.771160402325138
0.12941739130434785,171,1901781.3859649124,869510.7879707754,1.0206569443643037,4.196795730167375
-0.2096086956521739,80,138799.2105263158,294998.6067764545,3.2297903932370504,14.688905083535102
-0.01965217391304348,169,1111037.8245614036,817928.6171009564,1.2973862944459713,4.979901954211104
-0.10146521739130435,154,658539.5263157894,807116.8890652567,2.3567086696838673,9.97083022417559
-0.011639130434782608,170,1251484.8771929825,960598.7974997263,1.4115952134819265,5.198354425150127
0.07419130434782609,170,1398597.678362573,1072089.4784991452,1.2371875941995878,4.14899693500109
0.06308695652173912,170,1362975.9415204679,1004018.6632414997,1.1884580014068071,4.172438453311754
-0.1497,108,262885.50292397663,589385.591810841,4.4236130099635975,26.645893527360304
-0.2041130434782609,66,119008.16374269006,348788.3437453715,5.70083650413327,43.49531380088935
-0.10448260869565217,151,634733.3157894737,889150.0912652682,2.709277549229938,12.063153959200099
