DGREM_Mean,DGREM_sd,SegSites,Grantham_mean_Position,Grantham_sd_Position,Grantham_sk_Position,Grantham_ku_Position
-0.11621599999999999,0.01775940521158825,21,411980.6565656566,1597201.8391757105,5.053446380612431,31.959695204729332
-0.068254,0.01950543838345122,47,1296954.4040404041,2877246.5856845826,3.9476774643826604,23.060408980914946
-0.12912599999999996,0.007005240312561353,11,308362.1414141414,1680792.9252068363,8.095494751363368,73.25351340934732
-0.10931800000000007,0.0058514498465015025,13,318917.6666666667,1085711.3662434788,3.72605381773895,16.140540656966724
-0.09997800000000001,0.03744014155956144,85,3057586.3131313133,4503814.401382176,2.9507367210830013,13.188550872726658
-0.12840000000000004,5.607473066727768e-17,0,0.0,0.0,0,0
0.019246,0.07481559700424799,97,4592323.4949494945,5015603.321005147,2.022463202500636,8.358091533634168
-0.121344,0.008070711978303691,20,504011.1313131313,2144767.831409433,6.3610958475358474,48.63428819681876
-0.10905400000000004,0.04105120351712093,50,805489.696969697,1807775.5291166943,3.258281722961731,14.44287309916063
-0.025344000000000002,0.0357525347181918,83,2703025.515151515,3929451.002998809,2.8358203538902362,12.933261679879916
-0.07715600000000002,0.023207231103908196,82,2605791.757575758,3975571.786914889,1.9776765872350193,6.271942405570891
-0.12648999999999996,0.007203322646033369,22,257306.0404040404,823380.8638731064,3.6704423791420653,16.048999582353858
0.0031499999999999983,0.03649609568159313,85,2418047.3434343436,3468795.270739755,3.489002130508255,20.634204274520386
0.034429999999999995,0.041698462018327206,86,2429703.97979798,2823775.875052813,1.8995827823324325,7.158453512662588
0.050964000000000016,0.03499538605156341,90,2346127.383838384,2633839.0012698225,1.605296691109285,5.291889221122993
0.004653999999999998,0.0320653873406532,90,2459320.1515151514,2904251.726899536,1.6528461935808043,5.498863078165825
-0.10227599999999998,0.030915200408965983,59,1624196.292929293,3163012.532014652,3.249068657927352,16.576647361016857
-0.008198,0.025205591297429646,90,3206032.7474747472,4292204.299114178,2.6093633056964785,13.34835427437001
-0.03426599999999999,0.027930245547193658,77,1574344.1313131314,2386182.767435211,2.3811572307572106,9.416712895094589
-0.016085999999999996,0.03255547861351607,90,2783344.5656565656,3517820.203587441,2.413284193767282,11.148935251095269
-0.00968,0.04147001375471591,87,2855200.696969697,3879054.2557193385,2.467221602730975,10.416736541700045
0.056659999999999974,0.02206936190046911,94,4142971.97979798,4862459.669550946,2.201537064383665,8.448655433612375
-0.07602800000000001,0.01835225660372532,50,1057126.3737373736,2242511.973158494,2.886405696250742,12.11615888311536
0.05221199999999999,0.04863499470755683,98,5883680.171717172,5518498.983842949,1.2518733064832694,4.003384347828912
-0.037655999999999995,0.03892931931129565,83,2670392.303030303,3935402.158193872,2.8455907795416087,12.950436419671574
0.08143999999999998,0.0746714982644732,94,4720496.131313131,4509492.863441645,1.5941888191288582,6.513508734525586
-0.04711800000000002,0.030854739919665572,89,3508766.202020202,4351297.557510197,1.92885763419191,7.2710212860314245
-0.025418000000000003,0.04902315442102595,84,2962781.292929293,4151815.6022367678,2.445946145315941,10.346529701292651
0.06001200000000002,0.04290784448521444,97,3781287.767676768,3739132.2143828534,1.8808859049951876,7.7660861298315975
0.06942200000000001,0.03389756050460365,96,4320353.696969697,5238156.569807879,1.8539506609494099,6.306693404482647
0.009684,0.0240828786671768,96,4358586.393939394,5024347.866770284,1.9592806099501103,7.042003642259529
0.009336,0.02288274245017009,88,3387773.717171717,4371730.563671939,2.2756901178729474,9.37156320162432
0.07303599999999999,0.07677781290908228,97,4902554.707070707,5200152.630236918,1.9520140922133657,7.783814564834951
-0.090076,0.023125721698611545,66,1137729.686868687,2097557.9232559437,2.651151588283234,10.388823448840755
0.078324,0.05705532782004727,97,5635993.4949494945,4901548.083344885,1.1919701310859974,4.161602321019085
-0.086638,0.01828399422713645,50,911958.4747474748,1660761.7818128003,2.0883616392881423,6.281320341605759
-0.12413000000000002,0.012708590217098132,18,166138.56565656565,490872.37356973294,3.252446769400184,12.891183299488167
-0.133036,0.00645131722034741,19,146389.50505050505,584387.6960160941,5.794953249651076,40.10115212974579
-0.08549799999999998,0.03514733705475873,79,1306077.616161616,1852202.4486749955,2.829425118563493,14.054835077048617
-0.12056399999999998,0.012759482428246637,42,476907.48484848486,1102772.2789666776,3.2327975946015712,14.262021424842953
-0.03291400000000002,0.03493105167939511,85,2248450.4242424243,3446640.4283630275,3.0198199906091197,14.60081218857846
-0.05160000000000001,0.009948746203437307,22,302141.38383838383,1135498.595002015,6.0854561119004975,46.286567496880615
0.07126000000000002,0.06319437458818494,94,4870540.454545454,4969176.685479294,1.7260875074019808,6.53756746114384
-0.012985999999999998,0.03551732552212931,95,2549940.484848485,2559582.0546422484,1.7752991235408841,7.560575017480329
-0.15881999999999993,0.006503248795637394,10,46312.9898989899,183726.80516355243,4.937232938542193,28.88954931083063
-0.11029799999999995,0.020719885843984636,37,568642.8686868687,1449414.1480187932,3.4228382908579276,15.691774760031851
0.065778,0.060723307867468386,94,4774931.848484849,5043292.575711963,1.8128429351543918,6.9006858498522865
0.024667999999999995,0.01873776542336958,63,724010.3939393939,1329797.1493612519,3.4641351595595826,17.66768487071138
-0.04129199999999999,0.008266130550972094,26,169105.84848484848,541515.5445552019,4.363034854659159,24.213097626776698
-0.042386,0.03578788992531024,84,2245921.3131313133,3169831.297927487,3.0813960088706716,15.119795224292776
-0.005804,0.023714199311374435,14,228580.34343434343,925843.8336263098,4.820447286087083,26.358021800781344
-0.023176000000000002,0.018589338177502475,87,2517648.0707070706,3831946.140192954,2.6889031409444013,11.615194933155413
