DGREM_Mean,DGREM_sd,SegSites,Grantham_mean_Position,Grantham_sd_Position,Grantham_sk_Position,Grantham_ku_Position
0.009622222222222221,0.01374787921850261,128,257831.11864406778,507490.12468105275,3.0527109913455073,13.18772189794456
0.03932222222222222,0.00942203646999045,178,337241.7330508475,481601.24311943736,2.8368290030072267,14.792786574481125
0.03896666666666667,0.011426748804244106,151,378800.48728813557,608333.4639654884,2.479003580514636,10.03173288563057
0.06265,0.015922505345283704,143,340747.8474576271,593487.5740663087,2.7196774691297048,11.64855924907571
0.015355555555555555,0.012714337540153924,84,202835.77966101695,487519.00860037986,3.232977174346604,13.93432791365834
0.014994444444444442,0.006994070784871345,97,194244.41525423728,422313.79640432994,3.253176106364023,15.111669976530404
0.003944444444444444,0.005261650626966925,60,119031.22881355933,415319.05477312644,5.293962530721759,34.26693281178629
0.0015944444444444446,0.005573305305305263,68,115789.2372881356,327540.6040572391,4.272369633177209,23.561294765959996
0.02036111111111111,0.01243061395904051,143,314940.9491525424,608165.4969056232,2.9037195497696238,11.703839474467959
0.03453333333333333,0.0074522006224770326,110,258131.08898305084,476935.37747986475,2.3626189344204107,9.065543974605964
-0.009438888888888889,0.0017229041449861502,6,2686.991525423729,24836.76593295522,11.498718491046114,146.28248248190445
-0.006022222222222221,0.0036222442759663853,15,18286.542372881355,124054.49429808339,9.187036987582928,99.38876565745927
0.05337777777777778,0.015310417658865122,138,248409.74576271186,499103.0787348835,3.3481025117915046,15.551022574368258
0.006227777777777778,0.009104155841964221,38,86564.02966101695,367313.0957530273,5.6023135861522695,37.33900031292276
0.008216666666666667,0.020568114958381005,114,233515.71186440677,445651.83032097307,2.926382295033849,13.14854679477687
0.04306666666666667,0.009101842088927094,140,257230.40677966102,439223.7710764562,2.7149120726848155,11.889206028320633
0.03482222222222223,0.01933979608005991,122,236045.21186440677,415657.33730795374,2.5781308174773674,10.467456515646335
0.012799999999999999,0.012415265745420505,83,168795.91101694916,418753.33023513167,3.8416282692751342,20.347666031572178
0.06892222222222223,0.008625035758190533,173,479273.5508474576,706901.4158442189,2.1194605272067815,7.379679500378378
0.03671111111111112,0.0036304089688416314,86,182022.49576271186,414134.1805487799,4.1150304767753925,27.40058418615577
0.008877777777777778,0.008769301773503478,63,111088.11440677966,327437.26904533,4.314007865127766,24.13603592442834
0.12702222222222223,0.012689345023451098,193,756106.2542372881,830776.7385683154,1.2085672684720354,3.4985615721991814
-0.009688888888888891,0.0028482995729937435,6,5207.576271186441,38677.87768032733,8.648170917884435,81.68741915265919
