DGREM_Mean,DGREM_sd,SegSites,Grantham_mean_Position,Grantham_sd_Position,Grantham_sk_Position,Grantham_ku_Position
0.050837499999999994,0.04403845519218726,260,67872.34584450402,110836.03368656029,2.8039235522413177,12.36305071490438
0.050837499999999994,0.04403845519218726,260,67872.34584450402,110836.03368656029,2.8039235522413177,12.36305071490438
0.050837499999999994,0.04403845519218726,260,67872.34584450402,110836.03368656029,2.8039235522413177,12.36305071490438
0.050837499999999994,0.04403845519218726,260,67872.34584450402,110836.03368656029,2.8039235522413177,12.36305071490438
0.050837499999999994,0.04403845519218726,260,67872.34584450402,110836.03368656029,2.8039235522413177,12.36305071490438
0.050837499999999994,0.04403845519218726,260,67872.34584450402,110836.03368656029,2.8039235522413177,12.36305071490438
0.050837499999999994,0.04403845519218726,260,67872.34584450402,110836.03368656029,2.8039235522413177,12.36305071490438
0.050837499999999994,0.04403845519218726,260,67872.34584450402,110836.03368656029,2.8039235522413177,12.36305071490438
0.051575,0.05389229337961306,275,73392.25737265416,114575.47905187191,2.5950577727852107,10.6827483929981
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
0.051425,0.050179726982118984,262,67200.93565683646,105260.57070531044,2.566367183135218,10.92100721258237
