DGREM_Mean,DGREM_sd,SegSites,Grantham_mean_Position,Grantham_sd_Position,Grantham_sk_Position,Grantham_ku_Position
0.021303703703703707,0.04046439537973221,316,1593656.5189873418,955241.3058041545,1.3887614209414956,6.330262679297101
0.021303703703703707,0.04046439537973221,316,1593656.5189873418,955241.3058041545,1.3887614209414956,6.330262679297101
0.04617037037037037,0.04053810946613469,316,1690839.7974683545,937385.535697669,1.0073960786298677,4.86390517065445
0.04617037037037037,0.04053810946613469,316,1690839.7974683545,937385.535697669,1.0073960786298677,4.86390517065445
0.03397777777777778,0.04596945753041932,316,1554730.417721519,919054.9649226386,0.751385829781247,3.974714428008407
0.028366666666666672,0.05012249610089879,314,1540615.6170886075,912195.629519434,1.0109592783478334,5.089450701895878
0.03292592592592593,0.04674463023535917,316,1553132.3101265824,880794.2866380686,0.6738127827540824,3.408578976618398
-0.01595925925925926,0.04096339134153116,314,1624790.6360759493,996603.9820965845,1.1542223342206677,5.411909521773287
0.04737037037037038,0.062418869279771805,316,1574234.0917721519,961876.7643637583,1.4286170738664936,6.800286578800251
0.022885185185185182,0.04740268333611914,315,1634037.3829113925,946116.0198300718,1.4884033117670967,8.02834641175095
0.05571111111111112,0.055571764643936095,316,1573866.3765822784,947857.8002311989,1.5860625245087316,8.330371212567664
0.050081481481481484,0.05225896343460383,316,1613239.259493671,1010988.8927089566,1.4138310587401897,7.080158414789588
0.042300000000000004,0.03451500231226103,316,1541796.7215189873,878505.3379585482,0.9231035530212119,4.070152534079863
0.029281481481481485,0.03881885978031652,315,1546534.3734177216,893761.2197763699,1.0264870024144084,4.722260880109127
0.044455555555555554,0.04800331986382523,316,1639564.4841772153,1014617.8399611113,1.7732077286359194,9.288613378850462
0.044455555555555554,0.04800331986382523,316,1639564.4841772153,1014617.8399611113,1.7732077286359194,9.288613378850462
0.03403703703703703,0.04343459404799313,315,1529829.5,805102.1455070649,0.7041679222106353,3.8109270496821317
0.02480740740740741,0.03325577943902181,316,1615670.4398734176,950585.8063169104,1.1014263939231708,4.996158719780207
0.010562962962962963,0.037517084807080256,316,1602118.6202531646,867676.9585159969,0.9357310140364814,4.380729522765978
0.06013703703703704,0.045252192026363575,315,1579401.4240506329,983964.9231478069,1.1654718135825133,5.355202631969931
0.04083333333333333,0.03635373221766709,316,1648984.9367088608,910917.1573810746,1.0189006686427642,5.345068895510797
0.026385185185185185,0.03922390071709323,315,1621143.4398734176,901054.7037324816,1.0180357800007243,5.182532682122046
0.05048518518518518,0.031119307680944806,316,1705915.7848101265,994708.2760378924,0.9378936775358472,5.0538848259888045
0.051751851851851854,0.052168538782933524,315,1650155.3607594937,860911.4425221265,0.6645062296929866,3.6216205547256166
0.0352037037037037,0.046928501110990284,316,1524071.1518987343,900426.5352873586,1.0337064860067358,4.643516105339017
0.017966666666666666,0.036831278513283744,315,1542433.2088607594,869366.9623827782,0.8935315201953659,4.290092885374129
0.04572592592592592,0.051536750088520426,315,1516244.5253164556,883224.1203929359,0.6569231783964574,3.1708062078165464
0.0352037037037037,0.046928501110990284,316,1524071.1518987343,900426.5352873586,1.0337064860067358,4.643516105339017
0.0363962962962963,0.03598268260279447,316,1585569.2943037974,950525.0157501326,1.0390107174833052,4.319696909700075
0.06621851851851851,0.05035240454908428,316,1652052.430379747,1057265.862484093,1.3484386270688136,6.117418654477669
0.025733333333333334,0.05177356022586759,316,1540203.012658228,849992.098218227,1.319321551147464,7.420924265565535
0.025733333333333334,0.05177356022586759,316,1540203.012658228,849992.098218227,1.319321551147464,7.420924265565535
0.03068888888888889,0.03175600892058229,316,1613891.8386075948,960520.1912346253,1.1345862338781343,5.40580602160073
0.020837037037037036,0.0452209545381865,316,1524586.0537974683,916250.4854579918,0.9557296398584234,4.232800894524619
0.010492592592592588,0.032656874949717425,315,1613090.2974683545,1009056.7801852024,1.5624026625455505,7.184399339282203
0.04178888888888889,0.044052166045874905,316,1560092.3006329115,930600.7008591252,1.0570258252046323,5.318483768012007
0.016822222222222225,0.04646256833635283,314,1531054.0284810127,914705.1088326236,1.0014197989614708,5.0686615821859915
0.015622222222222223,0.04133441789313238,316,1546985.167721519,929372.6990651452,1.3012380975586455,6.090985145015423
0.05944074074074074,0.052942285406332654,315,1515343.667721519,858011.7667301534,1.070337093075937,5.871568140489317
0.04333703703703705,0.046273037074671904,316,1570205.1329113925,924461.9781523978,1.325784777732101,7.432022499649562
0.04333703703703705,0.046273037074671904,316,1570205.1329113925,924461.9781523978,1.325784777732101,7.432022499649562
0.036555555555555556,0.04048020725598104,314,1564800.4367088608,944965.8510685496,1.443197572647659,7.297323628119918
0.03439629629629629,0.045447979404026666,316,1603781.0316455697,922949.2256355175,1.4473953804160655,7.663971050169128
0.020237037037037033,0.04491709583861694,316,1566639.1392405063,897773.0587536929,1.0056381852362979,5.560669687951549
0.045607407407407395,0.0481560039065817,315,1563911.75,955811.2764490268,1.349196535612466,6.48992896525669
0.06738888888888889,0.05783337028004435,316,1570431.9018987343,857237.8710594204,1.2057511708342814,6.415500327212396
0.02666666666666667,0.040224294228163225,316,1605584.5284810127,1026294.1761214687,1.6088359450893033,7.470389212113116
0.0481851851851852,0.03626425134930992,315,1631522.4715189873,976893.217649249,1.4940375205696546,6.847296933400816
0.023340740740740742,0.03884555473290506,315,1613569.332278481,947748.9981330616,1.02691039206046,4.954746120628634
0.02205185185185185,0.053239996318343294,315,1617149.0253164556,1015787.510877099,1.2412482884232658,5.772042936083832
0.03222222222222223,0.03754770640678678,315,1620788.8164556962,904800.925613372,1.3671264322594865,7.424822964587345
0.03191111111111112,0.03197580014435596,315,1618488.664556962,990390.6092226949,1.26126588035664,5.490542593934956
0.023340740740740742,0.03884555473290506,315,1613569.332278481,947748.9981330616,1.02691039206046,4.954746120628634
0.016637037037037037,0.044866984162146094,316,1532632.2753164556,890513.7447680524,0.9144128882988631,4.165871661116301
0.037588888888888894,0.05090485342837265,315,1637065.5537974683,914527.2907531123,1.3827555922800223,7.079298129474505
0.04861481481481481,0.060830987192786894,315,1512678.582278481,945985.1493165382,1.060057615809685,4.953320561743782
0.026877777777777792,0.051406063196215816,315,1614704.6455696202,988661.6052135207,1.0040609634528015,4.717262038844759
0.03191111111111112,0.03197580014435596,315,1618488.664556962,990390.6092226949,1.26126588035664,5.490542593934956
0.033970370370370366,0.040119713309187496,316,1562577.6139240507,933480.9804739754,1.0649160106142483,5.678802603694346
0.0343037037037037,0.04052141391603932,316,1588923.7215189873,994660.2380119134,1.4869683664012339,8.50051187147054
0.037588888888888894,0.05090485342837265,315,1637065.5537974683,914527.2907531123,1.3827555922800223,7.079298129474505
0.06161481481481482,0.047314127860045095,316,1627151.9620253164,921545.1001041803,0.7643849786834911,3.8158162999958347
0.025292592592592592,0.04080389240412775,316,1599297.2784810127,911294.4130323208,1.3547505808205835,7.481516284151973
0.056751851851851866,0.056812799007390336,316,1600552.503164557,862156.604100253,0.9484483812538439,4.749984102393794
0.034425925925925915,0.04015553025034796,315,1612816.2183544303,998168.2798807211,1.5343039471583897,7.804820853670131
0.0055592592592592594,0.04043220592984356,316,1556606.9715189873,908884.8081467208,0.86553118181033,4.071387115773328
0.040351851851851854,0.04841108717869659,315,1594615.5474683545,982774.3391170063,1.3706824211936692,7.181614546096382
0.03482592592592592,0.05167394517246201,316,1628408.8987341772,1033460.2212203211,1.6120715361199507,7.208625714077163
0.043785185185185184,0.05866867663612004,316,1632838.0569620254,813707.5646310962,0.821674649808938,3.613467583553817
0.051648148148148144,0.04238271935924947,316,1697048.262658228,1057900.314366954,1.329799911699942,5.889343820948958
