DGREM_Mean,SegSites,Grantham_mean_Position,Grantham_sd_Position,Grantham_sk_Position,Grantham_ku_Position
-0.18726333333333336,83,221434.02675585283,820253.5926404948,6.315466668952026,50.89069690447157
-0.21319333333333326,16,31860.595317725754,227227.92793302494,9.313805183423954,96.51909275900661
-0.18009333333333333,110,420906.97324414714,1137329.8888846035,3.9309040819536696,20.572035877450524
0.033979999999999996,285,1883472.464882943,1957572.3773980895,1.5636395678620445,5.439981347427571
-0.15039999999999995,177,508432.635451505,1087089.8270471955,4.21610707895699,29.508653957368068
-0.20314333333333331,60,150316.17056856188,609314.6179524688,6.5342670839093255,54.5371899233055
-0.1323266666666667,261,1021321.0702341137,1361784.5055580551,2.2733864303564695,9.385904709913708
-0.016533333333333334,276,1664391.3511705685,1905409.4955604717,1.8414519264533027,6.77293492976132
-0.060133333333333344,259,1395472.1170568562,1762174.4978791047,2.187669806520239,8.407202980681841
-0.19299999999999995,149,321513.6387959866,726405.6745075865,4.233585798904074,25.817483499268963
0.025350000000000004,293,2101098.076923077,1857670.4285416019,1.3202839040561072,4.350097279305223
0.13764666666666667,297,2122316.421404682,1778522.809024171,1.6998971904042732,6.141722168003044
-0.04193666666666666,260,954097.7558528428,1301198.0245456886,3.326653645076465,18.628244394458633
-0.09907666666666667,255,1166307.7491638795,1699288.8704197388,2.563253883913905,10.356693329582708
-0.08325,273,1357726.3678929766,1722105.8918267624,2.0801421099195236,7.4062957112417775
0.03630999999999999,285,1900296.7725752508,1905795.488714543,1.4751068896571957,5.364549073535552
-0.15885999999999997,153,433963.13377926423,993226.4453547768,3.424742424137751,16.229362268524532
-0.18229666666666666,142,444821.6220735786,1145691.4975025936,4.480073233190111,26.91827879723569
-0.016043333333333333,294,2054875.0066889632,1912142.7336906053,1.5761121295836327,5.400904901773019
-0.1854566666666667,112,313837.3076923077,962156.6780920799,5.240629063882149,35.769885606412046
-0.1664466666666667,204,577705.2675585285,1108596.9960383563,3.441899015175203,18.10743872784844
0.15588333333333335,297,2195270.2909699,1774517.8737982353,1.7121513077832942,6.0470719485460425
-0.19120666666666664,106,138905.2508361204,426655.59949798253,5.56819846161205,41.21729415223529
0.052586666666666664,289,1520939.4448160536,1701140.1245398447,2.1783924108707016,8.59641477673224
-0.12339333333333333,194,795088.856187291,1402598.3047894342,2.897647285044172,12.882377628348982
-0.17191333333333333,169,479512.11036789295,1084876.1802702462,3.940503377045445,22.932242964864905
-0.007293333333333333,294,2009316.8862876254,1814188.6206870314,1.4255493982287624,4.926694407006135
0.1511533333333333,298,3289632.4113712376,2316775.9261254477,0.7796968855646843,2.8868905459196963
-0.10615999999999999,259,1446724.9598662208,1899018.102337197,1.9440386720322227,6.441571367416186
0.0706,293,2580455.9096989967,2205854.8688186593,1.1022823667590733,3.85375043176227
-0.20525999999999991,42,104515.41471571906,574306.3999568252,10.662812359066205,142.92103226978034
0.04584666666666667,282,1481252.4214046823,1848964.4796350484,2.3081485098272783,8.719353117210021
-0.07561333333333335,281,1695571.856187291,1970236.7385912933,1.6838228625502178,5.243684481458533
-0.19725,39,91211.69899665551,464891.3824160082,7.881702313178678,74.2441087876777
0.15564666666666666,297,2205468.093645485,1789950.3213423693,1.743624715875972,6.202327493969802
-0.19685666666666665,40,79229.47826086957,362086.9265356253,5.714329533272764,36.368550814402425
-0.14073666666666668,237,927455.4314381271,1426787.213342676,2.517812294608026,10.197162722261497
0.15537999999999996,297,2207462.3411371238,1788476.11808374,1.7464525328663023,6.213114090279195
-0.029233333333333333,282,1729370.4046822742,1871422.7696062934,1.5027875111538578,4.698326663431453
-0.04454666666666665,244,1322589.5150501672,1929673.4182477114,2.1822526532209,7.4974021027701285
-0.11823,255,749013.2040133779,1015463.8543726235,2.382480260888566,10.54646564306234
-0.12242666666666668,246,826440.618729097,1157720.9809973994,2.7465515831880145,12.96500671486193
-0.1818166666666667,96,350080.3678929766,1087692.5534490182,4.668430457914309,27.412026066859724
-0.12858666666666668,216,787878.093645485,1301535.959900819,3.1829716851081544,17.01642064719398
-0.0032099999999999993,257,1527417.685618729,1839584.2301198626,1.7157083745509807,5.717898805068756
-0.17089333333333334,185,382977.92307692306,807638.4794942368,5.142373076519664,44.15053997129164
0.022843333333333334,294,1598843.3846153845,1533052.8605845298,1.877863209261146,7.186951878038355
-0.19079,60,79289.02341137124,265960.9458645504,4.183983975732955,21.441713488049967
-0.21135666666666666,34,47264.98327759197,321200.47212900536,11.893408017267683,165.48703898393774
-0.08137,256,1208625.6053511705,1673195.405100569,2.452072679289274,9.7322156150606
-0.13808333333333334,230,918051.0066889632,1418866.4896540404,2.856470141310257,13.314264971677796
-0.1863533333333333,160,356061.9130434783,732830.0966177972,3.1881320500769883,15.132460679489075
-0.16787000000000002,152,500757.27090301004,1179162.1884025764,4.355715238605169,26.488456232197528
0.020613333333333334,264,1716342.7090301004,1947700.1791983116,1.5183928427005025,5.0562716482720615
-0.06599666666666666,255,1039411.8026755853,1353847.2582725936,2.2263834566319223,9.113335342378102
-0.005190000000000001,275,1156787.0702341136,1480062.5116884229,2.3888764128992954,9.725458461845413
0.03482666666666667,288,2192053.789297659,2134278.590983488,1.272492409670102,4.206561402518238
-0.1939533333333333,120,266055.5551839465,775735.2985118938,5.541834171122967,41.626513433243915
-0.11706999999999997,222,812612.7892976588,1336808.9508703242,2.8952812765715246,13.470942994103815
-0.14077333333333333,159,514784.48160535115,1118288.2966596321,3.2383569492315583,14.373207918461466
-0.21069333333333323,28,40518.13712374582,204698.5613293822,7.359206715664932,64.85484353752723
-0.20862333333333327,17,57938.13043478261,481898.9859277105,13.839105320858,213.95384404914012
-0.21256,36,89604.8127090301,532824.7533718852,8.424978763148829,81.10016852295779
